text,label
really i want to be a part of you broyour kindness ,1
le donasi le tanggal insyaallah donasi menyisihkan uang jajan ,2
semangat sekolahnya teman teman banyakin bersyukur rajinlah belajar orang sukses ,2
thank lee ,2
bicara data manajemennya dki jakarta amburadul ,0
asalku ,1
pilih bank diajak kompromi bu ,0
terima kasih lele welcome semoga anak2 ntt sukses kedepanx ,2
semangaatt teruss ,2
rambut deh ,1
gara2 gab data berbicara sembarangan tertunda ,0
bongkar bu risma the best ,1
data bansos daerah dinsos capil statistik iya dinsos main drama ,0
yeayy uploadd lagiikalo upload iya kokalo sibuk hehebetewe kemarin penasaran bngt damianuskenya seruu bngttuhan memberkati ko le alwayy ,2
biasalah belut nyemplung oli licin banget deh ,1
sita hartanyabuat semiskin miskinnya ,0
juliari batubara gentle man terima vonis banding kasasi lain2 tantang gentleman terima cuma maaf orang ,1
heh naawkwkwk ,2
anak2 ntt rata2 tinggalnya murah sekola anak2 sekola mencari asrama murah sesuai pendapatan orang tua nya anak2 ntt sekola utama utuk merubah ,2
nugi tinggal sebutin rampung belumsoalnya butuh fakta ,1
love bu risma ,2
tolong risma masyarakat bantuan apapun mohon kelurahan wajib menempelkan daftar orang2 bantuan dipapan pengumuman ,2
gubenur berkilah bu ,0
sungguh mulia niat lelelanjutkan lele om hadir disetiap episode youtube lelemudah2an lele sukses om padang membantu puji tuhan ,2
hukum mati koruptor ,0
orang sok sokkan pakai bahasa inggris kuliah ,1
korupsi dimasa bencana dihukum mati manasaa ,1
,1
rote rote rote rote ,1
terharu banget seneng ,2
mentri nya bantuan pandemi bantuan kemarin cucu insoman apa2 melapor kemana kolom komentar ,1
salut lelee ,1
teriakaku nkriaku pancasilaisaku mendita penjaradan masuk geng kepala kerbaumaka koruptor bela partai koruptor ,0
thank you koko edwin berbagi kasih tim2 membagikan donasinya sukses koko tim2 berbagi god bless you all ,2
buk ibuk mentri khusus pulau jawa iya ,1
iya hebat omdonya hebat gobloknya ,0
god bless you le ,2
hukum mati koruptor ,0
semoga kpn2 bareng jerome borong iya ledisana asrama renofasi terimakasih ko leo ,2
asli tertawa ,0
terimakasih ,1
respect lele ,2
trmaksh donasinya mas ,2
orang manggarai barat terima kasih kakak membantu tuhan memberkatimu ,2
iya iya apelo apelo ,1
lapor lurah ,1
bank dki bank prosedur pencairan bank ,0
terima kasih leoo sharingnya interior designer pingin bantu leo butuh idediskusi pemenuhan utamanya disesuaikan dana terkumpul he ,2
enaknya koruptor indonesia ,0
proud of lee ,2
terimakasih orang bangga banget kenal ko leo ,2
nyalon x gubernur dki ,0
,0
istri bansos skr paham pembagianya pemerintah2 ,1
menit penonton setia ,1
nya ralat kata2nya petugas partai iya cobalah seger kata2 nya ,0
kagum bngatt ,2
,1
warga dkiblum nama nya bantuan pemerintah ,1
tinggal negara pay to win ,1
jesus always bless le netizen ngebantu terbaik ,1
ko lele merch lele ,1
aa keren banget menginspirasi ,2
thank iya kakak leo ,1
lupa iya maling bansosnya petugas partai ,0
otaknya kecuci stadion wkwkwk lupa formula e ,0
sakit hati yaa gubernumu lambat kerjanya dibuka mensos ibukota negara penduduknya jaringan komunikasi data peneriman banson didata krna gubernur sibuk pencitraan ,0
uangmu bebas negara ayam suka jagung amanlah tertawa ,1
semoga baca usulan kak leo sdn tuatenu oekiu amanuban selatan kabupaten timor selatan tts provinsi nusa tenggara timur ntt ,2
love leo ,2
bicara wartawan tv swasta lancar ehh pas bicara tv parlemen raker dpr terkait pemaparan kerja tertatih tatih pemaparannya kemana ,0
vlog keluarga damianus ,2
dki atur biar data ganda biar si gubernur kelompoknya rampok ,0
asrama iya ,1
lele ku lelaki ,1
kacau balau data ganda jaman si lapor maret bahkansemua lapor bilangpilihan cuma validasi hapus data nya pembagian tugas penerima bansos provinsi jutapembagian tugas provinsi juta data sisa pusat provinsi kelar tugastinggal ribu ganda dobel data pusat provinsi pusatini dobel sah sah doangtinggal nya konfrensi persisi nyaga mengerti isi surat emm dibilang kesana kemariemm ,0
im so proud of you le ,2
dihukum mati dimana hati nuraninya disaat rakyat susahsusahnya pandemi korupsi dana bansos ,0
lee mampir sekolah le nagekeo tetangga labuan bajo pelosok nagekeo pantai bagus desa adat akses internet listrik ,2
astaga suara nya mood banget ,1
ko leo adsen video kasih ,1
motor emas kgk ngemis dongdi penjuru dunia nasib nya kaya tutup gulung tikar tinggal cari nya bertahan kasih tangan kaki allah iya ngemis ,1
risma masuk jakarta ngobok ngobok alias pencitraan bareng gelandangan berhasil kemarin pencitraan sekrg cari celah obok obok semangat juang ,0
kelakuan mr klaim manusia bernama anis bodoh kerja ,0
sidang kasih cuma kecewa rakyat ,1
semoga konten viewers adsense vidio membantu asrama disana ayo bantu share ketemanteman ,2
challenge gain weight muscle le kurus keliatannya ,1
gpplah ganda bantuan bansosx ,2
keren banget sih le keep doing bagus things iya le ,2
terimakasih ko leo bangga banget ko leo ,2
data bansos merata pemilihan data terdata ,1
ehh darussalam hasyim skalipun lampir dakui kepemimpinany dunia bahkn pnghargaan sbagai wali kota trbaik ddunia ,0
omagahh new up ,1
seneng terharu bangett liatt damianus anakanak disanaa apalagii pas liatt lele thankyouu lee open ,2
orang tua leo bangga anak bener2 panutan mantap ,2
semangat video lee sehat yaa ,2
noskipiklan ,2
pingin dengar kabar koruptor dihukum mati kemarin dengar kabar koruptor remisi payah wacana hukuman mati pelaku kejahatan korupsi pandemi lipstik belaka payah ,0
nomor skip iklan ,2
salut ko leo dimanapun nyesuain bahasa daerah keren sih ,2
this is the funny country ,1
komen ah orang terbelakang eh terpelajar lebih2 mengecap pendidikan iya ,1
bu risma bicara basa basi hancurkan kemunafikan negeri mantap bu mensos ,1
data koar2ank buahnya peintah cepat kerjanya ,0
my impiration ,2
blessed to be a ,2
hukum mati ,0
hakimnya artidjo alkostar hukumanya berat ,2
mendata warga wewenang pemerintah daerah bang he ,1
,0
by name by address by name by nik ,0
wow ,1
korupsi dki warganya bodojin ,0
merinding liatnya terima kasih donasi abang leo sehat semoga urusannya dilancarkan ,2
anis siluman kucing broo makay braniy main ,0
hahaha payah lau salah target ,1
salut anak muda menginspirasi memiliki jiwa kepedulian keren leonardo edwin ,2
hukumannya penggal tangan sih ,1
kampung sayayg kaya dapatatau pemerintahyg susah susah ,0
the best ,2
,0
gubenurnya sibuk inspeksi mendadak kuburan ragunan wkkwkkwkk ,0
semangat kak lele bikin vlognya semangat iya kak konten kali bikin ,2
le sihkok sm damianus tinggian le ,2
dki tambahan dki nambah rakyatnya hewan ragunan sekaran warga dki jakarta jakarta datanya ganda hitungnya maklum ,1
wih indo bang leo ,2
hukum matii ,0
keren habis bang bnyak plajaran kontenlu terima kasih iya bang jaga kesehatan bang ayo bersedekah bang leo ngebuka menambah amal tinggal cek ig nya bang leo ,2
ko data ganda kesalahan perangkat desa sensus penduduk miskin kaya sprtinya data penduduk dki ganda ,0
cuma taon ,1
senang bgat lihat kakak leo ,2
bantu ditutup eaktunya batas le biar renovasi terkumpul niat banget bantu semoga dilain kesempatan ikutan bantu ,2
dki ambyarr ,0
dibaca bu suratnya menanggapingaku baca isi suratnya klasifikasi ,0
terharu lele bangga banget terima kasih lele perantara tementemen nyumbangin uangnya amal ibadah dibalasnya sehat ,2
bu risma bu risma menggantikan anies baswedan kelebihan bayar ,2
mantab salut le sukses iya le ,2
semoga bang leo membantu orang membutuhkan ,2
makasi orangorang makasi ko ,2
bongkar apanya ,1
membumi iya le menginspirasi ,2
terkecoh bu gubernur nya data warganya ribet gubernur warganya nya ,0
keluarga nya malu iya kepala keluarga kaya astaga lho hak orang2 diambil kondisi carut marut mbok iya manusia tamak berkecukupan korupsi hukum akhirat pedih ,0
kak mesinnya bermanfaat ,1
keren browusaha ,2
anis cari muka ,0
,1
ayo sisihkan uang bosan gbu ,2
ii ,1
anis terlibat korupsi bansos dya korupsi bansos ,0
gabisaa ,1
contoh dki berbicara sembarangan kerjanya malu daerah pelosok ,1
hahahaajd kliatan layak mimpin birokrsi seluas dki sok percaya nyapres luas nya lbh luas brmajemuknis iso mu opo ,0
semngat ko leo ,2
terima kasih videonya lee semoga orang nonton video membantu berdonasi yok berdonasi ,2
lele bilang iya ,1
influencer powernya ,2
terima kasih kakak dukung timur ,1
leo bertindak layaknya mentri pendidikan ,1
salut banget lele teman berpartisipasi bantu perbaikan asrama ,2
thank you so much lele netizen andil memperbaiki salah fasilitas menunjang pendidikan indonesia klean tuhan memberkati ,2
iya jebolan gorong2 maulana ,0
ruang guru niatan jadikan leo the ba ,1
pemimpin pilihan umat ,1
le bangga sukses karya2 ,2
salaah lee damianis lagii ,0
pikir kemensos dinas sosial pusat mikir daerahkota daerah kota datanya benerotomatis dinas sosial menyalurkan coba pola pikir nya perbaiki ,1
thank iya kakak leo ,1
bangga banget ,2
respect ,2
hukum mati ,0
bu data2 buanyak failid bud daerah bu ,1
terimakasih membantu lee tuhan memberkati ,2
salam ,1
proud of you lele bangga bangett salah idolain kamuu truss sehat2 ,2
,1
zaman anies pns malas2an tunggu musibah diliput mediabaru dimarahin anis zaman ahok pekerja berusaha kerja cepat takut dipecat dimarahin ,0
semangatt bang leokita support kamuu ,2
respect lele ,2
kurangi berkelakuan kurangi remisi lebaran agustusan kurangi asimilasi plus bonus izin kluar sakit total nti kluar2 koruptor tugas penyuluh anti korupsi terima kasih revolusi mental nya adik ,2
skli sembilan bahan pokok smpe sembilan bahan pokok at uwang tunai karenakan ktp daerah ,1
respectt bangett bangett bangett ,2
zenius heh ,1
papa ganda uwangnya permula wan terbuang cama t uwang dasar wan abut cuma bicara doank ,0
lapor dinsos daerah ,1
mentri prioritas iya ri1 ri2 jngn gubernur ,1
iyakah ,1
,1
data desa bnyak validasi tas kerjakan pakai data pemerintah daerah kementrian males kerja kena semprot desa ,0
ngangon harimau diragunan kena coved ,0
memuji risma kaum pendengki kepanasan ,1
sindiran media menframing biar nonton ,1
rendah hati mengandalkan tuhan lupa bersyukur berbagi ,2
mantap bu ,2
saking happynya mewek nnton ginian trimakasih orang2 bangga anak2 muda kayak lele netizen terimakasihnetizen ,2
maaf gubernurnya nengokin macan kena covid ,0
data bansos daerah dinsos capil statistik sih dinsos drama iya ,0
adu data bu risma nik link dng aset pemilik nik pajak bumi bangunan pemerintah provinsi berbenah ,0
keceh duwet ngrugeke rakyat bangsa negaradimasa pandemi layak dihukum mati ,0
bangga ,2
salam timor leste ,1
banget ngerasain belajar mengajar adikadik desa sekedar mendongeng ,2
le donasi melebihi target aamiin tolong iya mandi dikasih ,2
masya allahluar kerja tuhan orang baiksampai pelosok pikirkan ,2
bang lepas donasi nya asramanya buatkan vlog bang le ,2
lelee ,1
ketangkep buzzer balekota modusin ngaburrin dibahas disana ketahuan yee koplak koplak ,0
daerah laen bu blom ,1
bangga kenal leo ,2
dki melulu disorot bu jateng jatim lbh sasaran datanya perbaikan ,0
deh uang kirim kirim banget saking kasian nya menangis tahan ,2
sengaja lihat lele flog pendaki gunung fujiahirnya tonton smpe hbis suka llu subcribeeh rpnya flog2nya mantap ,1
wkwkwkk mensooss balas dendam kyknya kemarin sakit hati gara2 gelandangan tempo ,0
terimakasih ,2
ko lokasi he ,1
salam ntt ko leo ,1
love you ,2
,1
lele reply so inspiring bismillah jodoh kayak lele ,2
ngerap tertawa ,1
salut semoga ,2
thank you leo mampir provinsi semoga pendidikan ntt perhatikan pemerintah ,2
widihh ,2
iya dibawa meja hijau pimpinannya koreksi ,1
kemane2 dibahas si abud data sampah ,0
terima kasih le ,2
kasih tauu wan ,1
brita dana ny masi nyangkut smpe dki daftar resmi formula e ny ,0
indonesia maju koruptor hukum mati maling uang rakyat susah ,1
kali gercep ,1
jujur merinding pas nyanyi bareng sabang merauke ,2
iya deh fix ,1
deh ,1
gayo impoten kpknya mencari salahnya orang bersih susah dicari salahnya ,0
hukum mati ,0
gbu lele ,2
negara olimpiade emas teriak2kalo turnamen koruptor turnamen fitnah insya allah indonesia juara ,0
,2
bedaa yah penmpilan maling kelas kakap ma maling motor ,1
kerja terbalik ,0
mendingan kliatan angker jujur kliatan lembut bloon kerja kebanyakan pencitraan kya gaberner jkrt noh liatdan uang dki alirannya kemana ,0
makan bubur hahahahhah fav nya lele bubur ,1
thankyou leonardo ibu2 anak suka nnton konten2 orang flores manggarai terima kasih bntu saudarai manggarai barat berkat untukmu tuhan berkati ,2
semangat banget kompas beritain salah pemerintah provinsi dkihhmm ,0
emberr ,0
hati kotor mata ngak janji anies terukur tercatat berproses utuk cuukk bin salabin lalat menemukan bunga harum c ,2
le kirimnya jakarta kupang kupang bantu2 pingin banget ngerasain misi kemanusiaan ,2
bismillahanis saputri anggota ,2
semangatt ,2
iya dikorupsi lha rakyat jelata dikorupsi ,1
tersentuh banget belajar bersyukur ,2
terima kasih iya kak ngebantuin damius teman sekolahku banget tinggal disana semoga sehat iya kak ,2
anis lho ,0
salam ntt bang ,1
keren ,2
semangat koo ,2
hukum mati iya ,1
iyh usut rismaa sehat selaluuibuu ,0
welcome to ntt kakak leo ,1
kali iki lihat gaya nada bicaranya ko leo bangett papah nya koko berwibawa bgtt ,2
haii le salam kupang ntt gbu ,1
bansosnya kasih pendukungnya ,1
terharuu lelee rendah hati semoga sehat kakk ,2
biasasangat terkagum jiwa sosialmu lelebangsa membutuhkan anak muda menginspirasi ,2
anies ,1
ass wr wb bu mentri tolong perhatikan pensiunan indonesia pensiunan kena dampak copid cuma nerima sisa gaji rb ,2
apa2 komen anak paud paham dijelasin video data dki beres salah pem pusat dasar anak manja kolokan salah salah ,1
w asli anak flores orang ende asrama modelan terima kasih ko menginformasikan jujur lihat dikotaku sih gtu kos tmn kelas smkku tinggal kos modelan gtu iya asrama terima kasih ko membantu saudara ntt ,2
kak leo sederhana bermakna ,2
orang bilang pencitraan orang kerja nya bilang tercatat kelebihan bayar bilang ketololan ,0
preett tukang berbohong percaya ,0
so proud of ,2
logat lele orang flores ,2
makmur apanya bst deh mensos gara2 gab ngacoh data ketunda kasian warganya akibat gab becus kerja ,0
kompastvklwmembacaygbenersupayajelasmentang2ygkoropsipartyikuasaklw nyiarnokokkayaklaricepatdasarkompasbu ,0
,2
wekawekakakkakk ,0
cinta deh ,2
terharu ,1
bedil ndase ,0
tanggepin bu risma pawang ragunan dengarkan ,1
tunggu tanggapan kepala dinas sosial jajarannya pemerintah provinsi dki jakarta update data ,1
birokrat menyalahkan bersinergi kemaslahatan umat ,2
hukum mati ,0
tumben banget upload video ngmg2 le ,1
pejabat sekelas mentri partai penguasa bedakan tradisi ,1
bu risma jepolan ,2
umm meneurut akuu benerr grammar nyaa gone over so the sentence kya when do you think this event will be over event bagus ganti pandemic ,2
tinggal perintah masi lamban ,0
mas lele kampung kabupaten manggarai ,1
cengeng ,1
iya merka cocok leo menteri sosial jerome menteri pendidikan ,2
indonesia bergerak majubahu membahu mendukungutk mjdkan anak2 bangsa maju ,2
proud of you kak leo god bless you ,2
semangat ,2
iya mknya pejabat pejabat bancakan jatahnya rakyat hukuman ringan dibanding kemewahan hasil korupsi tujuh turunan ,2
mantap ko ,2
kak pergi mendaki ,1
singah ruteng le ,2
coba pulau rote ntt pulau selatan indonesia viewersnya donasi netizen ,2
hukum mati ,0
pround of you le ,2
,0
melawan sunatuloh aneh yah menjabat ,0
si anies cari celah nilep dana bansos modal dana pilgub pilpres berbakti partai mengangkat namanya ,0
bongkar bu mensos pelanggaran dana bansos dki penyaluran bansosnya sasaran ,1
mnk ditmpat bnyak tingal disitu bntuantu menteri sk mrah2 tu ,0
bu risma pancen yescalgub cawapres pantesnya ,2
,1
umur orang terharu banget lihat kaya ginian bermanfaat berbagi membeda2kan ras indonesia semestinya semoga berlanjut skinnyindonesia24 beasiswa leo membantu diluar pendidikan salut ,2
terimakasih bang leo mengunjungi kususnya labuan bajo semoga sehat salam bawa air ,2
hukum mati ,0
ciee intinya seiman yak saudara ,0
mantap ,2
maksud nya negeri negeri irlandia he indonesia nggk mungkinn indonesia baguss ,2
beliaupantas nya iblis sebutan nya ,0
knapa pakai rompi tahanan beliau bda iya maling ayam ,0
dki pemimpin nya biisa kerja hehejanji politik nya realisasikan he dp lahan korupsi wkwkwkw ,0
mantap ko leoo semoga rezekinya ngalir aminn ,2
kak leo nya cocok reporter tv indonesia ,1
risma jakarta melulu media jawa banayk ngomongnya jakarta melulu sih bu jakarta ,1
cari informasi internet mas hp kuota internet ,0
bima heran negri gx pengadilaan kayak model hakima hakim kayak sampah ,0
backsoundnya konser congek kuping deh ,0
lelee stay ,2
tambahan bansos datanya masuk plus ganda atlit ganda emas data ganda bansos ,0
parah suasananya banget maknanya banget berpartisipasi membantu orang ko leo kayak membantu orangorang disekitar membantu orangorang disana ,2
disana ajarkan mandiri tergantung asrama ditempati asramanya masak berkelompok makanan beras dibawa rumah anak asrama kekeluargaan makan kadang makan piring ,2
sama2sy emosi tingkat dewa ,0
akting et deh ,0
kepala daerah mriksa data kerja pegawai pemerintahan daerahnya ngelolah data kepala daerah tinggal menunggu hasil data matangnya tanda tangan beres deh ,0
semangatt ,2
korupsi ,0
kabar anak rantauapakah bantuan ,1
,1
kalok beres sikat bu panjenengan memperbaikinya sehat bu ,2
rote rote rote rote ,1
mlm semuanyakelihatan beda kelas bicara risma aniskelihatan belumibu risma lapangan kerastegastapi forum fleksibel menerima masukansarantrims ,1
bismillah buka jasa kursus online translate bahasa indonesia inggris sesuai grammar structure bhs inggris persiapan toefl uas ujian ,2
ayo gaees kelebihan barang alat belajar bagus dijual uangnya donasikan g nomimal ,2
bedanya maling maling ayam tetangga maling barang intinya sama2 maling ,1
menit ,1
welcome to labuan thankyou menampilkan sisi sisi jarang labuan bajo ditampilkan keindahan destinasi wisatanya hal2 pendidikan thankyou kak ,2
saluut semangat lele ,2
semangat le bikin video nya ,2
semangat lele ,2
waddap ,1
ko leo bicara orang orang tua halus banget suaranya enak didengernyaa ,2
semangat kakak lele sukses ,2
akhirnyaa lele ,1
kemensos pencocokan data kemensos kemensos dipandang data bantuan turun tahap pas tahaf susulan data pemerintah daerah ,1
yan ampun niesmau carmuk seolah2 kerja kerja blunder mll ni3s ah ,0
ayo bu marah2 bu risma marah2 ,1
nemu jodoh leo hati mulia banget proud bangett sii ,2
risma gugup ,1
gayo drakor korupsi bansos kalilupa ,0
lele ter the best in ,2
masha allah teganya rakyat kesusahan tega dikorop seram nya perbuatan mengulangi nya kasian rakyat ,0
keren iya makannya langsung disajikan baskom rumah oma nasi goreng panci langsung baskom jugaa sangking byknya keluarga mama makan iya makan ,2
gubernur mencari mukakrjanya becus ,0
uang cepat banget rakyatnya lambat berfikir hedeurl salah pilih niy jakarta ,0
hah sd kelas hyung ,1
darimanaditempati data masukan terbaru diluar pkh dpaet ,1
pok pok pokk pokk ,0
enak itukan cita cita chakkzz ,0
semangat le ehemm ma lele ,2
kesalahan input datasaya wkwkwkw ,0
pencitraan data sampah gaya2an nyuratin risma ngecek riesma data sampah suruh membereskan sok2an pencitraan nyuratin koplak buka publik tertawa hahaha mantaapp bu ,0
data ktp dki benah ,0
,1
alur sih pemerintah daerah data penduduknya kementerian terkait dicocokin kementerian terkait mencocokan data data penduduk sebelumnyaklo kesalahan data dllkementerian pemerintah daerah perbaikan ,1
tuhan memberkati mu bangsehat ,2
kakak leo sukseskan karirnya youtube ber ,2
lampir teriak pencintraanapa nich ,0
coba chanel youtube lhat komentar nya lucu lucu ,0
bermanfaat bangat terinspirasi berguna orang trimakasi membuka mata ttep berguna orang ,2
cep cep gercep ,1
pejabat hrsnya dukung hujat dosa lho sm rakyat ,0
hukum mati ,0
feenya nutup fernya cair langsung ditarik saldonya ,0
alsan kenapah bansos terlambat pemerintah daerah indonesia terlambat setor data pemerintah pusat pusat olah data nya paham ,1
perfect ,2
malu iya si pembuat silahkan adu koment lurr ,1
absen nonton kontenko leo semangat iya ngontennya jaga kesehatan safe ko leo ,2
kak leo deh pintar logat indo timur bgitu kakak logat indo timur kali indo timur iya bgitu akhiran nya kakak dimana kakak iya kakak siapaka iya to boleh2 sekolah sekolah ,1
mah ditolong tunggu perangkat hati tetangga peduli tetangganya miskin ,0
penrh dpat sakali ,1
im so proud of you tetep sebari iya lee ,2
anak muda dedikasi hidupnya tuk pembangunan fasilitas pendidikan ntt tanah air beta makasi leo ,2
leo iteman hahaa ,1
mah kelebihan bayar ,0
proud of youu ,2
lele beneran humble sumpah makinn ,2
hukum mati ,0
sing seiman ,1
keren brother gbu salam kefa ntt ,1
kasihan penduduk dki korban pemimpin kerja alias bodoh pilihan segelintir orang berpikir seiman ,0
muka lele beda dewasa ,1
terimakasih orang orang ,2
nonton jarang comment ,1
permainan politik an ,1
bersyukur aza bisaa kerja ,2
anies baswedan jenius terang iya takjub kemampuan menemukan halhal orang lihat jaya suprana tokoh tionghoa pendiri muri museum rekor indonesia ,2
ayo donasi skip iklannya ,1
salut leledalam proses menciptakan sejarah mengurangi ,2
kritik bu risma proyek lurah mangkrakpemimpin nyenengin rakyat nyakitin rakyatmau bikin kebujakan senengin rakyat hati rakyatgk sok keritik anis memimpinkalian priode ,0
leo panggil koko si kagok pamggil mas panggil nana ,1
pemerintah provinsi dki mencari kesalahan orangtks ,0
gmna iya kegiatan pgn ikutan jgaa ,2
skip iklan biar nambah donasi he ,1
bongkar habis ,0
madura bu risma datangin dki mengurus ,1
terima kasih bang ardoudh membantu sodara labuan bajo gbu ,2
anies kerja tertawa ,0
hak rakyat susah dikorupsi dihukum mati sita hartanya ,0
maaf ,1
anis kebanyakan bicara kerjanya becuskpn kpk panggil anis capedeh dengernya bosan kg kelar2cing ,0
kabar hukuman mati ,0
sih ,1
warga dki kakak ektp dki merasakan bansos bansos bansos ,0
korupsi dana bangsos seharusny dihukum mati ah hukum permainan basi bermain mata pejabat ngk hijau uang kayak film india ,0
semoga sukses nya ,2
,1
berkacalah dirimu zaman kuda gigit besidelman kudanya besimotor akte bayar kakak bayar pabrik bayar pns bayar polisi bayar jabatan bayar real fakta teman tetangga saudara ,0
kampung halaman ,1
data ganda somasi kemensos kerja pemerintah daerah perangkatnya bansos ribut ,0
maap ko opening deh tertawa rambut nanas ,2
wkwkwkwkwkw salahin gubernur nya ,0
laah pemimpinnya jalan2 kuburan ragunan selesai perbaikan data saudara ,0
trsadar bersyukurlah miliki hidup ngeluh maunya bgini maunya bgitu hmm lupa orang posisi semangat semuaa moga suksess usaha menghianati hasil ,2
orang kaya kemakan pencitraan ketololan kebanyakan nonton sinema elektronik drakor otak gampang dibodohi ,0
andai bu risma mentri sosial carut marut penyaluran bansos ,1
great job leo ,2
staf kementerian turun dki bantu perbaikan data kasihan yah dki hehehe ,0
pejabat males2 an g update data gigi mancung negri maju mental2 asn ogah2 an enklo gaji rakyt menjerit udhmati nurani iya ,0
bukrismablankkanajadulu dana bamsostruzz data ulang ,1
cepat benahi adminitrasi dki bobrok pejabat ,0
hukum mati koruptor ,0
lele update video iya seneng banget lihat video inijadi tersentuh hati ,1
hukum mati koruptor ,0
wan ,0
youtuber sejatibuat konten tlg orang laintake carefrom malaysia ,2
jujur serius meninggalkan ku ,1
jangsn main sindir mskyg tgas berakhlak biar selesai muncul sytem pejabat menipu spalagi makan uang jatah rskyad ,1
hebat bang ,1
th banding diskon kayak pinangki remisi jalani th enak banget iya koruptor indonesia ,0
langit nya bagus banget kakgilee ,1
terima kasih iya bang leokeren bangetkalau manggarai bnyak asrama layak ,2
diberkati tuhan leo kerjakan flores god bless leo keluarga damianus anak2 asrama flores sehat ,2
semangaat bang le ,2
sya ajah suami istri bantuan semuaada dobel2 ,0
keren lele orgnya kebyakan keturunan china deh mang profile perhatian lingkungan smgt leo semoga sukses teruss ,2
lopp yu pull ,1
semangat bu risma arek suroboyoaku dukung doakan sehat and ri ,2
dki mah apaapa lambat beda jaman ahok ,0
kerja iya bu ,0
kak leo kak qania kak qania wisuda ,1
indonesia timur lumayan maju iya ,2
gubernur pintar kelebihan macamtapi pintar ,0
hehehe datanya dicurigai bnr ndk data kependudukan bantuan ganda data mengatasi kemiskinan ,1
wkwkmasi sempatnya bicara ayam ,1
zenius ,1
hukum mati ,0
kabupaten indramayu pemerintahan desa profinsi jawa barat data era ppkm ,1
lembor kak nga ko labuanbajo ,1
anies lepas tangan salah pusat kerjaannya ,0
up ,1
hello pemerintah terhormat rakyat jelata khusus korupsi uang rakyat hukum seberat2nya klu hukuman mati seumurhidup kasasi miskin seumur hidupnya ,0
tukang lempar orang laen ,1
habis pikirhukum tabur tuaihati2 iya pejabatharus jujur mengelola kuanggan ,0
rumah kayu mahall ,1
bangga banget idola leo god bless you ,2
salam anak ntt terimakasih bang leonardo generasi muda dilirik dunia ,2
pakai kripto bu ,0
hukum mati koruptor ,0
pin le biar mudah mencari ,1
dana bansos lambat korupsi partai merah melawan lupaa bu partai partai ,0
enk bngrt ganda q skalipun g nmanya bansos jnis appun iya ,1
gubernur vs walikota mensos vs gubernur mantapdikala koordinasi menyalahkan ,0
,0
tetep jaga kesehatan lee ,2
piye to bu perbaikan data ganda pkh kelurganya bst anak anaknya puladata bst muncul hilang data ganda iya ,1
mantap bang salam manggarai ,2
hukum mati koruptor ,0
menit ditonton tertawa ,1
janjinya firli dihukum mati pinangki diskon tuntutan ,0
dimas tyo paham mas mungki muter video nya biar paham ,0
make beliau pakai si kontl ,0
semoga lakuin kaya leo aamiin ,2
up ,1
live nya gangguan ,1
risma suka bikin kontroversi blom dikata papua buangan pns2 berkinerja buruk ,0
broo uangnya hasil korupsi disimpan bangun hotel lembaga pemasyarakatan wkwkw ,1
knapa iya kompastv anehmau berita pakai musik ,1
aduh salut banget kakak leo nyubang bp damianus bp asrama nya semangat iya kakak semoga allah rezeki ,2
keren banget kogob bless you ko ,2
terharu banget le ,2
suka cerita kisah mistery monggo kerumah ,1
up ,1
kota lambat pelosok wilayah indonesia pulau anis kasih bu risma kendalanya ,0
menangis petugas partai kerjanya ,0
konten ,2
iya weh mah enak rebahan main hape kipas ac orang diluar tertampar ,2
bu tukang ojeg pangkalan bansos ,1
wew kaya film tertawa tinggak aktifin biar kaya lucy ,1
pertanyaannyarisma mensos memperoleh data darimana dn dki wilayah dki koordinasinya dki lihat endingnya akn malu ,1
numpang ketawa deh tertawa ,1
cuma tu ngebakar bengkel menyebabkan orang meninggal hukuman mati rugi orang hukuman mati merugikan rakyat adil ,0
bu risma mantap maju tu memperbaiki data i ibukota serba canggih perbaikan datanya lambat gubernurnya kerjanya ,0
keren ,1
uang fee formula e milyar ditarik iya lumayan dibagi2 rakyat terdampak pandemi ,0
klau ngak becus kerja mundur nies jng cuma klaim angka covid menurun berkat kerja mu masyarakat pintar skranga tepu2 ,0
bagus job koo ,2
thank iya kakak leo ,1
waah kereen terkumpul jt31 jt brusan cek mantap keren le ,2
god bless you lele ,2
kerjanya sih laki gapernah nya ,0
data ganda data pemerintah daerah data bansos mensos data sinkrkon orang mensos kasih pemerintah daerah kasih namanya ganda kompak orang ruwet ,0
kerenn ,2
samaa le kangen ,1
maling maling malingg woy maling disidang ,0
salam manggarai ,1
iya jawabannya ,1
trend trend trend trend ,1
p l p ,1
sang gubernur ilangklo ok nongolmau nampang kayaknya sukses pimpinanharimau kena covid pakai dijenguk keurusaahh laut aje ,0
terharu bangga leo sumpah ,2
emak ku bantuan bu bu ,1
lele kupang ,2
lama2 bukit ,2
bank bumn ,0
buk risma menjabat mentri ganti ,0
tergerak semangat belajar fasilitas malasmalasan haduh semangat salut ko leo indonesia butuh orangorang menggerakkan jiwa semoga dimudahkan halhal ko ,2
comment sharing this and hope teman2 ntt terbantu god bless all ,1
ringan hukuman perampok uang negara kapok koruptor ,0
pliss bang lee ,1
kpk lemah ketua kpknya pilihan rezim tuntutannya salah pasal sengaja kader partai penguasa ,1
mantan walikota pemikirannya jalan dana benar2 target sasaran ,1
