text,label
semoga panjang ya kasih rakyat ppkm level rakyat indonesia jaga seperti ya kalau ya laku ppkm rakyat indonesia depan masyarakat indonesia ppkm biar tidak depan jaga pakai masker biar tidak kendur kalau kendur ,2
level OOV panjang ya langsung OOV OOV ,0
ppkm china bukti ppkm tingkat angka ,0
jokowi jokowi takut demo ,0
ppkm terus saja ,0
data sengaja lapangan uang rakyat covid covid covid covid ,0
kaya panjang takut ,0
kaya kerja berat utang cari kerja susah bantu derita aku kalau mati mati lapar ,0
ya orang mati ,0
pengaruh ppkm ,1
panjang pemerintah berani ya kapal laut semua panjang ,0
ppkm lulus bantu ,1
orang panjang salah salah rakyat ayo sadar himbau pemerintah pakai masker tangan pakai pandemi covid cepat semoga amin terima pandemi covid amin ya robbal amin ,2
depkolektor ppkm uang OOV depkolektor tolong ,0
panjang pak ,0
semoga naik sama jokowi covid keluarga negeri habis ,0
ppkm kasih kesempatan ,0
sontek letak sontek ,0
jahat kelamin ya biar jahat kelamin ,0
panjang kerja rumah gaji butuh biaya hidup tolong beda gaji jalan ,1
ppkm pandai pandai ,0
cepat alias cepat mundur ,1
panjang berita  jawab ,1
ppkm panjang pandemi covid tolong kasih keluarga ,0
panjang jokowi  ,0
kalau ppkm tameng demo mahasiswa jangan dagang lapar ,0
laku  ppkm jawa bangsa covid covid derita masyarakat ,2
covid sehat butuh makan ppkm dan hidup sehat ,2
jawa kebal OOV ,0
mundur jabat pulang rumah pulang ,0
kasih rakyat engkau engkau rakyat ,2
pemimpin bangsa buta rakyat bisnis ,0
panjang OOV kasih ppkm  ,0
tele OOV pemimpin ayo ,0
bikin susah ,0
panjang adik gas kasih gas ,0
orang habis vaksin malah tanggung main ya sengaja bikin rakyat mati pelan pelan ,0
jokowi bangsa ,0
masyarakat ,0
panjang rakyat berani ambil berani butuh sekolah bayar rakyat mati OOV mati lapar imun turun rakyat bingung ,2
ayo ,0
ppkm OOV kembali allah orang sehat ,0
anjing ,1
ya allah aku karyawan turun karyawan gaji butuh cari uang hidup bantu orang seperti ,2
cepat covid kurang jawa tingkat puas ,0
OOV bengong ,0
silahkan kamu ,0
covid  jawa  OOV covid masuk buka kota rakyat ekonomi indonesia aku kamu ,1
anak makan ppkm coba lihat ,1
ppkm level panjang cari uang atur pemerintah anak makan ,0
jokowi  mundur ,0
panjang ganti nama panjang panjang tunggu isu lonjak covid ,1
bisnis vaksin ya negara pakai vaksin rakyat pemerintah ,1
kasih sembilan bahan pokok bantu rakyat bingung OOV lapar anak OOV lapar buka OOV ,0
mobil ,0
habis  jokowi ,1
jokowi rakyat sengsara ,1
tawa ppkm langsung rakyat OOV rakyat butuh makan ,0
tolong pariwisata tolong buka atur atur vaksin karya langsung ,2
pariwisata tolong buka prokes ,2
ya sabar ya OOV atur ,2
biar pemerintah puas ,0
istri anak butuh makan gaji enak  seperti begitu obat harap mati untuk jokowi tolong  anak istri makan cari uang susah cari uang haram tangkap ,0
berita sopan ya nama presiden presiden jokowi presiden jokowi  ,2
ambil terima rakyat ,1
mati ambil rakyat ppkm rakyat covid susah cari uang makan biaya ,0
muak banget lihat tikus ,0
angka tingkat malah mati ,0
panjang kasih rakyat bisnis rakyat ,0
kertas uang pergi pacar ,0
ppkm manusia orang rumah kena makan rumah beli butuh hidup obat tahan hidup ,2
kena covid bijak anak sekolah sekolah orang kerja tolong ,2
ppkm lanjut ,0
jokowi kasih belajar buka ,2
muak ,0
ya lihat OOV orang ,0
susah ppkm susah ppkm harga mati ,2
mati makan ,0
indonesia kaya kerja makmur makan pakai pakai ppkm lanjut makan OOV ppkm ,0
biar rakyat mata mati lapar mati ekonomi maaf ya rs pemerintah ganti sakit biar bayar OOV masyarakat lindung tahan hidup layak hidup ,2
aku ,0
jokowi turun  ,0
ppkm kasih dagang ,1
panjang level  ,0
jokowi maaf masyarakat indonesia hati data orang covid orang orang covid sembuh anak anak belajar sekolah anak anak semangat orang anak generasi muda anak anak terima terimakasih ,2
ppkm panjang  akan naik level level rakyat sabar akan biar rakyat kecil susah atur akan hidup  ya enak ayo anggota atur uang ,0
ppkm warga indonesia ppkm warga ,0
ppkm jokowi hati henti ppkm hati rakyat ,0
panjang  pinokio ,0
tahan hidup manusia  kanan kanan kanan ,0
polisi ,0
anti polisi  ,0
blusuk  ,0
tele ,0
rakyat makan ,0
ppkm OOV covid rakyat OOV allah OOV covid ,0
bos ppkm jalan ,0
covid akbar takut masuk masjid ,0
tali kendur ,0
pusing adik ,0
china masuk ,0
makan OOV ,0
kasih OOV rakyat main level level ekonomi masyarakat warung rakyat main pemimpin rakyat orang covid bisnis ,1
cari bebas ppkm ,0
OOV rakyat OOV sandang cepat kecewa ,0
bagaimana mati ,0
panjang jajah indonesia jajah kerja makan susah  ampun ,0
ppkm pak presiden pns kerja pemerintah ,0
mati lapar rakyat jokowi masyarakat ,0
ppkm jawa jawa nanti jawa selesai ,0
kalau bunuh orang ,0
data  ,0
kecewa lihat data rumah sakit blusuk ,0
rapat pemimpin ,0
tawuran ya ,0
bau panjang OOV ,0
presiden tawa ,0
OOV level pemerintah sengsara rakyat seperti begitu sama secara masal masyarakat pemerintah OOV OOV atur bijak sejahtera masyarakat ,0
panjang OOV tidak OOV covid OOV tidak OOV vaksin OOV tidak OOV tahan hidup mati ,0
panjang terus mati panjang ,0
pemerintah rakyat indonesia makan manusia OOV apapun covid dan waspada dan ,2
silahkan pemerintah silahkan pemimpin silahkan ,0
tingkat rakyat manut ,0
 pengaruh panjang kakak kasih uang makan minggu   presiden nama  alias ,0
tidak ,0
cepat ,0
OOV ,0
kerja pakai masker kena nama covid main saja orang kerja OOV OOV muak ppkm beli saja rumah atur sekolah pemerintah  ,0
cepat cepat ,0
covid tidak habis ,0
china masuk ppkm ,0
ppkm rakyat pemerintah kerja ya kerja ppkm ,1
rakyat muak ,0
ya panjang ,1
umur hidup ppkm  bantu mati ,0
rakyat kamu vaksin rakyat OOV rakyat OOV OOV sakit imun makan kena rakyat bareng pilih malah rakyat kamu bareng gaji pns ,0
ppkm biar mati lapar orang ,0
ya himbau pemerintah bikin bawa pulang biar ppkm seperti suka bangsa covid orang sakit lebih cepat ,2
ppkm diare ,0
main orang orang kasih  tameng  dana uang ,0
ppkm tolong rakyat enak pegawai negeri pengaruh gaji makan rakyat ,1
bodoh main ya mati ,0
maaf negara ,1
selesai  ya ampun ,0
rakyat OOV OOV OOV ppkm panjang dana bantu  bayar spp  OOV presiden ,0
tuntas tuntas kalau ,0
OOV kaya biar ,0
ppkm panjang kerja ,0
akbar covid ,0
 biar mati makan orang china masuk ,0
adik  ppkm panjang makan rakyat kecil  ppkm OOV mati anak ,0
normal OOV ,1
level panjang level manusia pegang harap sabar   harap rakyat ,0
tingkat semua ,0
panjang rakyat ,0
ppkm panjang ppkm jangan panjang ppkm selesai ,0
jokowi ,0
ppkm bencana dagang ,0
teriak covid takut covid mati urus allah amin OOV ppkm takut mati lapar cari allah tentu usaha ,0
ada ppkm tambah vaksin tambah mundur saja saya covid indonesia ,0
OOV jokowi jokowi ,0
enak ya pemerintah makan rakyat makan makan sehat rakyat pikir utang bunuh rakyat pemerintah bisnis covid bisnis rakyat pemerintah covid harga harga orang OOV ,0
lapar ,0
covid OOV pemerintah rakyat ppkm panjang patuh pemerintah salah ,2
bikin orang ppkm bukti angka covid ppkm ekonomi masyarakat turun hilang ppkm rumah sakit sanggup kena covid kemarin rs orang mata lihat ppkm tuhan untung selamat keluarga hidup covid covid kena masing ,2
OOV ,2
panjang jokowi ,0
ganti ,1
nanti jam ,1
panjang  minggu ,0
 asli ,0
panjang rakyat butuh uang hidup bantu ppkm selesai panjang kena phk ppkm ,1
OOV jalan cari pinjam uang makan ,0
pemerintah swab pacar coba kena covid mati swab ,0
covid hidup OOV atur ,0
pusing ,0
OOV hilang ,0
biar demo demo ,0
ppkm bisnis OOV nama ppkm jalan mobil jalan ppkm bisnis OOV rakyat kalau ppkm mati OOV kasih rakyat OOV ,0
pergi jawa uang atur seperti coba peduli rakyat covid  ppkm seperti beli makan beli kertas covid OOV ya ampun rakyat ,0
ayo ayo ,0
lonjak wna ,0
indonesia atur ,0
gaji ppkm orang orang susah cari uang pandemi pandemi hilang negeri ,2
susah orang tulang keluarga OOV uang istri ya ,0
bagaimana sia ,0
uang uang uang uang ,0
jahat kelamin presiden rakyat covid pemerintah pejabat kaya takut mati harta ppkm presiden bikin orang hilang kerja orang rakyat ,0
presiden OOV ,0
atur ,0
ppkm setuju biar jual negara indonesia  ganti orang ,0
panjang panjang OOV ,0
semua jawa ya bawa bawa buka presiden jahat kelamin jokowi ,0
ganti ppkm cabe jokowi ,0
presiden rakyat indonesia ppkm cari makan susah ,1
china ,0
panjang ppkm pelan pelan mati urus biar mata oknum rakyat ,0
hak warga rakyat phk OOV china masuk indonesia ,1
kasih makan rakyat ,0
jokowi bantu supir supir ppkm ,0
OOV ,0
lanjut saja bos ,0
bikin rakyat pemimpin akan tanggung rakyat allah akan dan buat  akan dunia akan dan pemimpin allah ,1
tidak OOV OOV ,0
OOV bakso ,0
serah OOV ,0
masal ,0
tanggal ppkm ppkm warga lomba ada lomba tahan hidup hidup sulit hidup sengsara hidup hilang kerja hidup hilang mati mati lapar jahat semoga indonesia sulit ayo prokes ,0
bos karyawan jalan tawa enak pegawai negeri gaji bos makan ppkm ppkm aku rakyat susah ,0
angka covid naik angka naik angka rakyat indonesia pns turun OOV ,0
jokowi jual pinggir jalan laku mati mati OOV mati ekonomi ,1
ppkm makan kontrak  ,0
ya presiden OOV mati covid ,0
ppkm ham kuat kena covid ya lahir dunia covid covid ,0
lihat langsung terima kasih lihat fakta orang sakit mati rs pulang mati ,2
masyarakat sengsara ,0
panjang jabat presiden ,0
puas kambing makan biar ,0
rakyat beban pinjam tolong presiden ambil rakyat mati lapar usaha OOV OOV makan susah tolong presiden wakil dpr jerit rakyat rakyat ,0
lanjut ppkm setan manusia bodoh keluyur sehat manusia ekonomi susah ,0
OOV OOV bengong tangan ya OOV ,0
